Year,Month,Date,Target,Category,Value,Item,Context,Method,Shop,Location
2024,11,2024-11-02,Present,Transport,3555,Expense item 1334,Personal,Cash,Mall,Online
2024,11,2024-11-02,Living,Basic Personal Care,1070,Expense item 1335,Travel,Credit Card,Amazon,Online
2024,11,2024-11-03,Living,Transport,11238,Expense item 1336,Work,Credit Card,Spotify,Online
2024,11,2024-11-03,Living,Basic Personal Care,100,Expense item 1337,Gift,Cash,Vending Machine,Online
2024,11,2024-11-04,Living,Food,1579,Expense item 1338,Gift,AMEX - 5508,Vending Machine,Shibuya
2024,11,2024-11-04,Present,Enjoyment & Social Life,2682,Expense item 1339,Gift,Credit Card,FamilyMart,Kita-Senju
2024,11,2024-11-05,Living,Food,4255,Expense item 1340,Personal,MASTER - 9031,FamilyMart,Shibuya
2024,11,2024-11-07,Future,Transport,9306,Expense item 1341,Daily,AMEX - 5508,Spotify,Tachikawa
2024,11,2024-11-07,Living,Utilities & Services,2945,Expense item 1342,Travel,MASTER - 9031,Nikunohanamasa,Shibuya
2024,11,2024-11-07,Living,Food,2999,Expense item 1343,Work,Credit Card,Mall,Online
2024,11,2024-11-07,Living,Basic Personal Care,709,Expense item 1344,Travel,Credit Card,Lawson,Tokyo
2024,11,2024-11-08,Living,Food,4474,Expense item 1345,Travel,Cash,Spotify,Tachikawa
2024,11,2024-11-09,Living,Basic Personal Care,1618,Expense item 1346,Personal,Cash,Amazon,Online
2024,11,2024-11-10,Living,Basic Personal Care,1221,Expense item 1347,Gift,MASTER - 9031,Lawson,Shibuya
2024,11,2024-11-10,Living,Utilities & Services,4518,Expense item 1348,Travel,Cash,Netflix,Tachikawa
2024,11,2024-11-10,Living,Food,3013,Expense item 1349,Travel,Suika,Spotify,Online
2024,11,2024-11-11,Living,Basic Personal Care,1414,Expense item 1350,Travel,Cash,Mall,Tokyo
2024,11,2024-11-11,Present,Enjoyment & Social Life,3200,Expense item 1351,Gift,Suika,Netflix,Kita-Senju
2024,11,2024-11-11,Present,Hobbies & Leisure,2116,Expense item 1352,Personal,MASTER - 9031,Amazon,Shinjuku
2024,11,2024-11-11,Living,Clothing,3224,Expense item 1353,Daily,AMEX - 5508,Seven,Online
2024,11,2024-11-11,Present,Enjoyment & Social Life,1897,Expense item 1354,Work,Cash,Nikunohanamasa,Shibuya
2024,11,2024-11-12,Present,Hobbies & Leisure,2283,Expense item 1355,Daily,Suika,Vending Machine,Online
2024,11,2024-11-12,Living,Food,5736,Expense item 1356,Personal,AMEX - 5508,Netflix,Shinjuku
2024,11,2024-11-12,Living,Utilities & Services,2916,Expense item 1357,Travel,Suika,UQ,Online
2024,11,2024-11-12,Living,Food,5996,Expense item 1358,Gift,Cash,Nikunohanamasa,Shinjuku
2024,11,2024-11-12,Present,Enjoyment & Social Life,4241,Expense item 1359,Daily,MASTER - 9031,FamilyMart,Shibuya
2024,11,2024-11-12,Present,Hobbies & Leisure,1111,Expense item 1360,Gift,Credit Card,Nikunohanamasa,Shinjuku
2024,11,2024-11-13,Present,Subscriptions,1322,Expense item 1361,Travel,Cash,Netflix,Shibuya
2024,11,2024-11-13,Living,Utilities & Services,4127,Expense item 1362,Gift,Suika,FamilyMart,Shinjuku
2024,11,2024-11-13,Present,Hobbies & Leisure,3634,Expense item 1363,Gift,Cash,Spotify,Shinjuku
2024,11,2024-11-13,Living,Food,2354,Expense item 1364,Personal,MASTER - 9031,Vending Machine,Tachikawa
2024,11,2024-11-13,Present,Subscriptions,852,Expense item 1365,Personal,AMEX - 5508,Mall,Tachikawa
2024,11,2024-11-14,Living,Food,2487,Expense item 1366,Gift,MASTER - 9031,Amazon,Online
2024,11,2024-11-14,Present,Enjoyment & Social Life,2624,Expense item 1367,Daily,MASTER - 9031,Netflix,Kita-Senju
2024,11,2024-11-14,Present,Transport,536,Expense item 1368,Personal,AMEX - 5508,Amazon,Shinjuku
2024,11,2024-11-15,Living,Basic Personal Care,970,Expense item 1369,Work,MASTER - 9031,FamilyMart,Tachikawa
2024,11,2024-11-15,Present,Enjoyment & Social Life,2539,Expense item 1370,Work,AMEX - 5508,Netflix,Shinjuku
2024,11,2024-11-15,Living,Utilities & Services,213,Expense item 1371,Gift,Credit Card,Amazon,Online
2024,11,2024-11-16,Present,Hobbies & Leisure,1313,Expense item 1372,Personal,MASTER - 9031,Amazon,Shinjuku
2024,11,2024-11-16,Present,Hobbies & Leisure,326,Expense item 1373,Work,Credit Card,UQ,Shinjuku
2024,11,2024-11-17,Living,Basic Personal Care,746,Expense item 1374,Daily,AMEX - 5508,Netflix,Online
2024,11,2024-11-18,Present,Hobbies & Leisure,5511,Expense item 1375,Daily,Cash,Netflix,Tachikawa
2024,11,2024-11-18,Present,Transport,12680,Expense item 1376,Gift,AMEX - 5508,Mall,Tokyo
2024,11,2024-11-18,Living,Utilities & Services,2091,Expense item 1377,Work,MASTER - 9031,FamilyMart,Tokyo
2024,11,2024-11-18,Future,Clothing,2006,Expense item 1378,Work,Cash,Seven,Shibuya
2024,11,2024-11-19,Present,Subscriptions,1639,Expense item 1379,Travel,Credit Card,FamilyMart,Shibuya
2024,11,2024-11-20,Living,Food,4586,Expense item 1380,Work,Suika,UQ,Kita-Senju
2024,11,2024-11-21,Present,Subscriptions,82,Expense item 1381,Gift,AMEX - 5508,Netflix,Shibuya
2024,11,2024-11-22,Present,Enjoyment & Social Life,127,Expense item 1382,Daily,MASTER - 9031,Vending Machine,Kita-Senju
2024,11,2024-11-22,Living,Utilities & Services,3332,Expense item 1383,Gift,MASTER - 9031,Seven,Tachikawa
2024,11,2024-11-22,Living,Food,2071,Expense item 1384,Daily,AMEX - 5508,Spotify,Online
2024,11,2024-11-22,Living,Basic Personal Care,1678,Expense item 1385,Work,Suika,Nikunohanamasa,Shinjuku
2024,11,2024-11-23,Present,Enjoyment & Social Life,2396,Expense item 1386,Work,Credit Card,FamilyMart,Tokyo
2024,11,2024-11-24,Living,Utilities & Services,320,Expense item 1387,Daily,Suika,Spotify,Online
2024,11,2024-11-25,Present,Enjoyment & Social Life,301,Expense item 1388,Personal,Cash,Mall,Online
2024,11,2024-11-25,Present,Subscriptions,961,Expense item 1389,Daily,Cash,Amazon,Tokyo
2024,11,2024-11-25,Future,Clothing,12244,Expense item 1390,Personal,AMEX - 5508,Mall,Tokyo
2024,11,2024-11-26,Living,Basic Personal Care,590,Expense item 1391,Travel,Cash,FamilyMart,Shinjuku
2024,11,2024-11-26,Present,Enjoyment & Social Life,3975,Expense item 1392,Daily,Suika,Lawson,Tachikawa
2024,11,2024-11-27,Living,Food,144,Expense item 1393,Daily,Cash,Lawson,Shibuya
2024,11,2024-11-27,Living,Utilities & Services,6263,Expense item 1394,Gift,MASTER - 9031,Nikunohanamasa,Tokyo
2024,11,2024-11-27,Living,Food,3764,Expense item 1395,Work,MASTER - 9031,Netflix,Kita-Senju
2024,11,2024-11-28,Living,Basic Personal Care,1478,Expense item 1396,Gift,Cash,Spotify,Shibuya
2024,11,2024-11-29,Present,Hobbies & Leisure,5482,Expense item 1397,Daily,AMEX - 5508,Vending Machine,Shibuya
2024,11,2024-11-29,Future,Clothing,3879,Expense item 1398,Daily,Suika,Mall,Tachikawa
2024,11,2024-11-29,Living,Clothing,7012,Expense item 1399,Personal,Suika,Mall,Shinjuku
2024,11,2024-11-29,Living,Basic Personal Care,1269,Expense item 1400,Work,AMEX - 5508,Mall,Kita-Senju
2024,11,2024-11-30,Present,Enjoyment & Social Life,4363,Expense item 1401,Work,MASTER - 9031,FamilyMart,Shinjuku
2024,11,2024-11-30,Living,Food,4054,Expense item 1402,Work,Cash,Vending Machine,Tokyo
2024,11,2024-11-30,Present,Subscriptions,1652,Expense item 1403,Personal,MASTER - 9031,Netflix,Tachikawa
2024,11,2024-11-30,Present,Subscriptions,914,Expense item 1404,Work,Suika,UQ,Shibuya
2024,12,2024-12-01,Present,Subscriptions,646,Expense item 1405,Personal,MASTER - 9031,Amazon,Tokyo
2024,12,2024-12-01,Present,Hobbies & Leisure,2788,Expense item 1406,Gift,Suika,Spotify,Online
2024,12,2024-12-02,Living,Food,4168,Expense item 1407,Daily,AMEX - 5508,Netflix,Shinjuku
2024,12,2024-12-02,Living,Basic Personal Care,1835,Expense item 1408,Work,MASTER - 9031,Seven,Online
2024,12,2024-12-02,Present,Hobbies & Leisure,624,Expense item 1409,Personal,AMEX - 5508,Amazon,Tokyo
2024,12,2024-12-02,Present,Subscriptions,226,Expense item 1410,Work,Credit Card,Seven,Online
2024,12,2024-12-03,Present,Hobbies & Leisure,3281,Expense item 1411,Personal,Credit Card,Mall,Tokyo
2024,12,2024-12-03,Present,Hobbies & Leisure,1803,Expense item 1412,Personal,Cash,Mall,Tachikawa
2024,12,2024-12-03,Present,Clothing,7332,Expense item 1413,Work,Cash,FamilyMart,Shibuya
2024,12,2024-12-03,Present,Subscriptions,1000,Expense item 1414,Work,MASTER - 9031,Netflix,Shibuya
2024,12,2024-12-04,Present,Hobbies & Leisure,2679,Expense item 1415,Daily,Suika,Vending Machine,Tokyo
2024,12,2024-12-04,Present,Enjoyment & Social Life,1553,Expense item 1416,Work,Cash,Lawson,Online
2024,12,2024-12-05,Living,Utilities & Services,4843,Expense item 1417,Travel,AMEX - 5508,Lawson,Online
2024,12,2024-12-05,Future,Transport,13107,Expense item 1418,Gift,Cash,Lawson,Online
2024,12,2024-12-05,Present,Enjoyment & Social Life,2240,Expense item 1419,Personal,MASTER - 9031,Netflix,Online
2024,12,2024-12-05,Present,Hobbies & Leisure,220,Expense item 1420,Daily,AMEX - 5508,Spotify,Kita-Senju
2024,12,2024-12-06,Future,Transport,1193,Expense item 1421,Gift,Credit Card,Mall,Shinjuku
2024,12,2024-12-06,Present,Hobbies & Leisure,1723,Expense item 1422,Daily,AMEX - 5508,FamilyMart,Kita-Senju
2024,12,2024-12-06,Future,Clothing,6827,Expense item 1423,Personal,Credit Card,Nikunohanamasa,Shibuya
2024,12,2024-12-06,Present,Hobbies & Leisure,2304,Expense item 1424,Daily,Suika,Amazon,Shibuya
2024,12,2024-12-06,Present,Enjoyment & Social Life,1973,Expense item 1425,Daily,MASTER - 9031,FamilyMart,Online
2024,12,2024-12-07,Living,Food,3615,Expense item 1426,Travel,Suika,Mall,Tokyo
2024,12,2024-12-07,Present,Enjoyment & Social Life,2537,Expense item 1427,Daily,Cash,Lawson,Tachikawa
2024,12,2024-12-07,Future,Transport,839,Expense item 1428,Personal,Suika,Vending Machine,Tachikawa
2024,12,2024-12-07,Present,Enjoyment & Social Life,3925,Expense item 1429,Travel,Credit Card,Lawson,Shibuya
2024,12,2024-12-07,Future,Clothing,10446,Expense item 1430,Work,Cash,Lawson,Shibuya
2024,12,2024-12-08,Living,Utilities & Services,3059,Expense item 1431,Work,Suika,FamilyMart,Online
2024,12,2024-12-08,Living,Food,5058,Expense item 1432,Travel,MASTER - 9031,Vending Machine,Shinjuku
2024,12,2024-12-08,Living,Food,3555,Expense item 1433,Daily,Cash,Seven,Tachikawa
2024,12,2024-12-08,Living,Food,5190,Expense item 1434,Personal,MASTER - 9031,Netflix,Shibuya
2024,12,2024-12-09,Present,Subscriptions,1046,Expense item 1435,Daily,Cash,Spotify,Online
2024,12,2024-12-10,Present,Subscriptions,546,Expense item 1436,Daily,Credit Card,Lawson,Shibuya
2024,12,2024-12-11,Present,Enjoyment & Social Life,4209,Expense item 1437,Travel,Suika,UQ,Kita-Senju
2024,12,2024-12-12,Living,Food,6217,Expense item 1438,Work,Credit Card,Mall,Shinjuku
2024,12,2024-12-12,Future,Clothing,1290,Expense item 1439,Personal,Suika,FamilyMart,Tachikawa
2024,12,2024-12-12,Present,Enjoyment & Social Life,2350,Expense item 1440,Personal,Credit Card,Seven,Kita-Senju
2024,12,2024-12-12,Living,Basic Personal Care,2466,Expense item 1441,Gift,Credit Card,Lawson,Online
2024,12,2024-12-13,Living,Utilities & Services,4699,Expense item 1442,Travel,Cash,Seven,Tokyo
2024,12,2024-12-14,Present,Subscriptions,775,Expense item 1443,Personal,Suika,Lawson,Shinjuku
2024,12,2024-12-15,Future,Transport,262,Expense item 1444,Gift,MASTER - 9031,Seven,Shinjuku
2024,12,2024-12-15,Present,Clothing,4461,Expense item 1445,Personal,MASTER - 9031,UQ,Kita-Senju
2024,12,2024-12-15,Living,Clothing,5034,Expense item 1446,Travel,MASTER - 9031,Seven,Tokyo
2024,12,2024-12-15,Present,Enjoyment & Social Life,240,Expense item 1447,Travel,Credit Card,Spotify,Tachikawa
2024,12,2024-12-16,Living,Utilities & Services,7548,Expense item 1448,Gift,Cash,Spotify,Online
2024,12,2024-12-17,Future,Clothing,8187,Expense item 1449,Personal,Suika,Netflix,Tachikawa
2024,12,2024-12-17,Living,Clothing,2246,Expense item 1450,Travel,Suika,Vending Machine,Kita-Senju
2024,12,2024-12-17,Present,Enjoyment & Social Life,2908,Expense item 1451,Personal,Suika,Mall,Online
2024,12,2024-12-17,Future,Transport,4989,Expense item 1452,Personal,MASTER - 9031,Nikunohanamasa,Shinjuku
2024,12,2024-12-18,Living,Clothing,10096,Expense item 1453,Daily,MASTER - 9031,Lawson,Tokyo
2024,12,2024-12-18,Living,Clothing,8946,Expense item 1454,Travel,MASTER - 9031,Spotify,Kita-Senju
2024,12,2024-12-18,Present,Transport,3014,Expense item 1455,Daily,Suika,Amazon,Tokyo
2024,12,2024-12-18,Living,Food,3389,Expense item 1456,Personal,AMEX - 5508,Lawson,Shinjuku
2024,12,2024-12-19,Future,Clothing,7721,Expense item 1457,Travel,Credit Card,Seven,Tachikawa
2024,12,2024-12-20,Present,Enjoyment & Social Life,4114,Expense item 1458,Personal,Cash,Amazon,Kita-Senju
2024,12,2024-12-21,Present,Enjoyment & Social Life,139,Expense item 1459,Personal,AMEX - 5508,Mall,Online
2024,12,2024-12-22,Future,Clothing,4911,Expense item 1460,Gift,AMEX - 5508,UQ,Kita-Senju
2024,12,2024-12-23,Present,Subscriptions,519,Expense item 1461,Personal,AMEX - 5508,Netflix,Tachikawa
2024,12,2024-12-23,Present,Hobbies & Leisure,3812,Expense item 1462,Personal,Credit Card,FamilyMart,Kita-Senju
2024,12,2024-12-24,Future,Transport,7049,Expense item 1463,Gift,Credit Card,Vending Machine,Tachikawa
2024,12,2024-12-24,Living,Basic Personal Care,2748,Expense item 1464,Personal,Cash,Amazon,Kita-Senju
2024,12,2024-12-24,Present,Clothing,7710,Expense item 1465,Travel,Cash,Vending Machine,Shinjuku
2024,12,2024-12-24,Future,Clothing,10948,Expense item 1466,Daily,Suika,Amazon,Tachikawa
2024,12,2024-12-26,Future,Clothing,6398,Expense item 1467,Gift,AMEX - 5508,Amazon,Shibuya
2024,12,2024-12-26,Living,Basic Personal Care,317,Expense item 1468,Work,Credit Card,Seven,Shinjuku
2024,12,2024-12-26,Living,Basic Personal Care,2736,Expense item 1469,Daily,Credit Card,Lawson,Tachikawa
2024,12,2024-12-26,Present,Subscriptions,94,Expense item 1470,Work,Cash,Amazon,Shinjuku
2024,12,2024-12-27,Living,Food,7740,Expense item 1471,Gift,AMEX - 5508,Nikunohanamasa,Tachikawa
2024,12,2024-12-27,Living,Clothing,13051,Expense item 1472,Personal,Suika,Lawson,Tachikawa
2024,12,2024-12-27,Present,Subscriptions,1168,Expense item 1473,Travel,Credit Card,Lawson,Kita-Senju
2024,12,2024-12-27,Future,Clothing,11587,Expense item 1474,Daily,AMEX - 5508,Lawson,Tokyo
2024,12,2024-12-28,Present,Transport,7210,Expense item 1475,Daily,Suika,Nikunohanamasa,Shibuya
2024,12,2024-12-28,Living,Basic Personal Care,2764,Expense item 1476,Gift,Cash,Vending Machine,Online
2024,12,2024-12-28,Present,Subscriptions,1551,Expense item 1477,Travel,MASTER - 9031,Netflix,Tachikawa
2024,12,2024-12-29,Present,Hobbies & Leisure,2541,Expense item 1478,Gift,MASTER - 9031,Lawson,Online
2024,12,2024-12-29,Future,Transport,13900,Expense item 1479,Work,Credit Card,Nikunohanamasa,Online
2024,12,2024-12-29,Present,Enjoyment & Social Life,2388,Expense item 1480,Daily,Suika,Lawson,Kita-Senju
2024,12,2024-12-29,Present,Enjoyment & Social Life,3098,Expense item 1481,Work,Cash,Lawson,Tokyo
2024,12,2024-12-29,Living,Clothing,3446,Expense item 1482,Travel,Cash,Seven,Tachikawa
2024,12,2024-12-29,Living,Food,2118,Expense item 1483,Gift,Credit Card,Nikunohanamasa,Shibuya
2024,12,2024-12-30,Living,Utilities & Services,313,Expense item 1484,Gift,Cash,UQ,Shibuya
2024,12,2024-12-31,Living,Utilities & Services,6266,Expense item 1485,Work,AMEX - 5508,Netflix,Tokyo
2024,12,2024-12-31,Living,Transport,5441,Expense item 1486,Work,Credit Card,Netflix,Online
2024,12,2024-12-31,Present,Transport,1054,Expense item 1487,Work,AMEX - 5508,Mall,Tokyo
2024,12,2024-12-31,Present,Subscriptions,993,Expense item 1488,Gift,MASTER - 9031,Seven,Shibuya
2024,12,2024-12-31,Present,Subscriptions,340,Expense item 1489,Daily,AMEX - 5508,Lawson,Shibuya
2024,12,2024-12-31,Living,Food,6464,Expense item 1490,Work,MASTER - 9031,FamilyMart,Shinjuku
2025,1,2025-01-03,Living,Food,7901,Expense item 1491,Gift,MASTER - 9031,Seven,Shinjuku
2025,1,2025-01-03,Present,Hobbies & Leisure,1657,Expense item 1492,Daily,Cash,Netflix,Tachikawa
2025,1,2025-01-04,Present,Enjoyment & Social Life,235,Expense item 1493,Personal,Suika,FamilyMart,Shinjuku
2025,1,2025-01-04,Present,Hobbies & Leisure,8617,Expense item 1494,Work,Credit Card,Mall,Tachikawa
2025,1,2025-01-04,Future,Transport,9294,Expense item 1495,Gift,Cash,Vending Machine,Shinjuku
2025,1,2025-01-04,Living,Transport,3467,Expense item 1496,Travel,Credit Card,FamilyMart,Tokyo
2025,1,2025-01-04,Living,Food,743,Expense item 1497,Gift,Suika,UQ,Shibuya
2025,1,2025-01-05,Living,Food,283,Expense item 1498,Work,Credit Card,Lawson,Kita-Senju
2025,1,2025-01-05,Living,Utilities & Services,7767,Expense item 1499,Daily,Cash,Netflix,Tokyo
2025,1,2025-01-05,Living,Utilities & Services,2713,Expense item 1500,Gift,AMEX - 5508,Vending Machine,Tokyo
2025,1,2025-01-05,Present,Clothing,10317,Expense item 1501,Gift,Credit Card,Seven,Tachikawa
2025,1,2025-01-05,Present,Enjoyment & Social Life,6988,Expense item 1502,Work,Suika,Lawson,Shibuya
2025,1,2025-01-06,Present,Enjoyment & Social Life,5866,Expense item 1503,Gift,Cash,Amazon,Online
2025,1,2025-01-06,Present,Subscriptions,1653,Expense item 1504,Daily,Cash,FamilyMart,Kita-Senju
2025,1,2025-01-06,Living,Basic Personal Care,2482,Expense item 1505,Travel,Suika,Mall,Tachikawa
2025,1,2025-01-06,Present,Subscriptions,686,Expense item 1506,Daily,MASTER - 9031,Lawson,Tokyo
2025,1,2025-01-07,Present,Hobbies & Leisure,1186,Expense item 1507,Work,Suika,Spotify,Online
2025,1,2025-01-08,Present,Hobbies & Leisure,3608,Expense item 1508,Travel,Cash,Vending Machine,Tokyo
2025,1,2025-01-08,Present,Enjoyment & Social Life,4033,Expense item 1509,Work,AMEX - 5508,Mall,Online
2025,1,2025-01-09,Living,Food,404,Expense item 1510,Travel,MASTER - 9031,Vending Machine,Shibuya
2025,1,2025-01-10,Present,Hobbies & Leisure,4428,Expense item 1511,Gift,Credit Card,FamilyMart,Online
2025,1,2025-01-10,Living,Utilities & Services,7842,Expense item 1512,Daily,Cash,Spotify,Shinjuku
2025,1,2025-01-11,Present,Subscriptions,164,Expense item 1513,Gift,AMEX - 5508,UQ,Online
2025,1,2025-01-11,Present,Transport,4842,Expense item 1514,Personal,Cash,Mall,Shinjuku
2025,1,2025-01-11,Living,Food,6561,Expense item 1515,Gift,Suika,Netflix,Tokyo
2025,1,2025-01-11,Present,Enjoyment & Social Life,5928,Expense item 1516,Work,Credit Card,UQ,Shinjuku
2025,1,2025-01-11,Present,Subscriptions,1707,Expense item 1517,Personal,MASTER - 9031,Spotify,Shibuya
2025,1,2025-01-12,Present,Enjoyment & Social Life,5084,Expense item 1518,Travel,AMEX - 5508,Amazon,Kita-Senju
2025,1,2025-01-12,Living,Clothing,11315,Expense item 1519,Work,Cash,Vending Machine,Online
2025,1,2025-01-12,Living,Basic Personal Care,2623,Expense item 1520,Daily,Suika,Netflix,Tokyo
2025,1,2025-01-12,Living,Food,3908,Expense item 1521,Travel,MASTER - 9031,Vending Machine,Shibuya
2025,1,2025-01-13,Present,Enjoyment & Social Life,1080,Expense item 1522,Personal,AMEX - 5508,Lawson,Shinjuku
2025,1,2025-01-13,Future,Clothing,14175,Expense item 1523,Travel,Cash,Nikunohanamasa,Shinjuku
2025,1,2025-01-15,Living,Clothing,5776,Expense item 1524,Personal,Cash,Vending Machine,Kita-Senju
2025,1,2025-01-15,Living,Basic Personal Care,3188,Expense item 1525,Work,Cash,Amazon,Online
2025,1,2025-01-16,Living,Food,8589,Expense item 1526,Personal,Credit Card,Seven,Tokyo
2025,1,2025-01-17,Living,Basic Personal Care,1664,Expense item 1527,Daily,AMEX - 5508,Amazon,Online
2025,1,2025-01-17,Living,Utilities & Services,2380,Expense item 1528,Personal,MASTER - 9031,FamilyMart,Tachikawa
2025,1,2025-01-18,Living,Food,88,Expense item 1529,Daily,Cash,UQ,Kita-Senju
2025,1,2025-01-18,Future,Clothing,10780,Expense item 1530,Personal,Cash,Seven,Kita-Senju
2025,1,2025-01-19,Present,Subscriptions,1296,Expense item 1531,Travel,MASTER - 9031,Lawson,Shinjuku
2025,1,2025-01-19,Present,Hobbies & Leisure,4260,Expense item 1532,Gift,Suika,Nikunohanamasa,Shibuya
2025,1,2025-01-19,Living,Food,1568,Expense item 1533,Travel,Credit Card,Netflix,Shinjuku
2025,1,2025-01-20,Living,Utilities & Services,1742,Expense item 1534,Personal,AMEX - 5508,Amazon,Shibuya
2025,1,2025-01-20,Present,Subscriptions,1823,Expense item 1535,Work,AMEX - 5508,Mall,Online
2025,1,2025-01-21,Living,Basic Personal Care,2337,Expense item 1536,Gift,Suika,Amazon,Online
2025,1,2025-01-22,Living,Basic Personal Care,1160,Expense item 1537,Daily,Cash,UQ,Shibuya
2025,1,2025-01-22,Present,Enjoyment & Social Life,4443,Expense item 1538,Personal,Cash,Seven,Tachikawa
2025,1,2025-01-22,Living,Food,2105,Expense item 1539,Work,Credit Card,Seven,Online
2025,1,2025-01-23,Present,Subscriptions,260,Expense item 1540,Work,Credit Card,Lawson,Online
2025,1,2025-01-24,Present,Subscriptions,181,Expense item 1541,Travel,MASTER - 9031,Nikunohanamasa,Tachikawa
2025,1,2025-01-24,Future,Transport,3840,Expense item 1542,Work,Suika,Amazon,Shibuya
2025,1,2025-01-24,Future,Transport,9733,Expense item 1543,Gift,MASTER - 9031,Amazon,Kita-Senju
2025,1,2025-01-25,Living,Food,2257,Expense item 1544,Daily,MASTER - 9031,FamilyMart,Shinjuku
2025,1,2025-01-26,Living,Basic Personal Care,403,Expense item 1545,Personal,Credit Card,Lawson,Shinjuku
